Date,Price (p/kWh),Price (p/therm),Published At,System Generated At,Quality Indicator
2026-03-15,4.3597,127.77016386999999,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-16,4.3166,126.50702786,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-17,4.2409,124.28848038999999,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-18,4.5783,134.17669593,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-19,5.1269,150.25457099,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-20,5.1308,150.36886868,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-21,4.7953,140.53633663,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-22,4.9384,144.73018263999998,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-23,4.8884,143.26482764,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-24,4.5683,133.88362493,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-25,4.43,129.83045299999998,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-26,4.5581,133.58469250999997,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-27,4.6529,136.36300559,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-28,4.6187,135.36070277,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-29,4.7248,138.47018608,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-30,4.6808,137.18067367999998,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-03-31,4.2318,124.02178577999999,01/04/2026 12:40:00,01/04/2026 12:41:01,L
2026-04-01,4.1805,122.51833155,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-02,4.2659,125.02115789,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-03,4.3471,127.40089440999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-04,4.2993,126.00001502999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-05,4.2553,124.71050263,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-06,4.2257,123.84301246999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-07,4.3281,126.84405951,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-08,3.9704,116.36090984,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-09,3.8694,113.40089274,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-10,3.8142,111.78314082,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-11,3.9088,114.55559247999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-12,4.2603,124.85703812999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-13,4.1467,121.52775156999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-14,3.7549,110.04522979,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-15,3.6079,105.73708608999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-16,3.5848,105.06009207999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-17,3.4811,102.02094581,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-18,3.5298,103.44820157999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-19,3.6182,106.03894921999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-20,3.5092,102.84447531999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-21,3.5345,103.58594495,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-22,3.6589,107.23174818999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-23,3.8008,111.39042567999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-24,3.7979,111.30543508999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-25,3.789,111.0446019,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-26,3.7544,110.03057623999999,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-27,3.7577,110.12728966999998,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-28,3.7038,108.54763698,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-29,3.8216,112.00001336,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-04-30,3.9188,114.84866348,01/05/2026 12:40:00,01/05/2026 12:41:00,L
2026-05-01,3.8497,112.82354287,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-02,3.7798,110.77497657999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-03,3.8224,112.02345903999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-04,4.0332,118.20139572,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-05,4.036,118.28345559999998,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-06,3.744,109.7257824,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-07,3.8385,112.49530334999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-08,3.7824,110.85117503999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-09,3.7638,110.30606298,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-10,3.8082,111.60729821999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-11,4.0417,118.45050606999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-12,4.0807,119.59348297,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-13,4.0917,119.91586107,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-14,4.1034,120.25875413999998,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-15,4.3424,127.26315103999998,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-16,4.4727,131.08186616999998,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-17,4.4337,129.93888927,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-18,4.4567,130.61295256999998,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-19,4.4596,130.69794316,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-20,4.3022,126.08500561999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-21,4.2094,123.36530673999998,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-22,4.1295,121.02366945,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-23,4.0634,119.08647013999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-24,4.0062,117.41010401999999,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-25,3.9553,115.91837263,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-26,3.9671,116.26419640999998,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-27,3.8256,112.11724176,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-28,3.8814,113.75257794,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-29,3.9119,114.64644449,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-30,3.9508,115.78649068,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-05-31,3.9916,116.98222036,01/06/2026 12:40:00,01/06/2026 12:41:01,L
2026-06-01,4.0295,118.09295944999998,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-02,3.9855,116.80344704999999,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-03,4.0744,119.40884823999998,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-04,4.0353,118.26294063,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-05,4.067,119.1919757,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-06,4.0433,118.49739743,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-07,4.0827,119.65209716999999,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-08,4.1546,121.75927766,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-09,4.0812,119.60813651999999,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-10,4.2142,123.50598081999999,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-11,4.132,121.09693719999999,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-12,3.9345,115.30878494999999,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-13,3.8507,112.85284997,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-14,3.7839,110.89513568999999,16/06/2026 12:40:00,16/06/2026 12:41:01,L
2026-06-15,3.6745,107.68893895,16/06/2026 12:40:00,16/06/2026 12:41:01,L
